fecha,indicativo,nombre,provincia,altitud,prec,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,siteAQ
2017-07-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.2,19.4,06:00,34.9,16:00,12.0,1.7,10.3,21:50,es1938a
2017-07-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.6,27.6,19.9,23:59,35.3,15:30,24.0,1.4,10.8,15:50,es1938a
2017-07-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,19.0,15.8,17:20,22.3,01:40,26.0,1.4,14.4,16:20,es1938a
2017-07-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,19.8,14.6,22:00,25.1,11:00,24.0,3.6,15.0,12:50,es1938a
2017-07-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,20.0,15.0,06:00,25.1,11:50,5.0,0.3,9.7,12:10,es1938a
2017-07-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.4,14.6,05:00,32.1,16:10,24.0,0.8,8.1,16:50,es1938a
2017-07-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,24.6,16.2,05:50,33.0,16:00,24.0,2.2,9.2,14:50,es1938a
2017-07-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,15.3,06:00,35.2,16:50,25.0,1.1,8.3,15:00,es1938a
2017-07-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.3,16.5,05:50,38.1,16:40,26.0,1.9,9.2,17:00,es1938a
2017-07-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.0,18.9,05:00,41.0,15:20,23.0,2.2,17.2,15:40,es1938a
2017-07-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,31.0,21.7,02:20,40.4,15:40,24.0,3.6,11.7,15:40,es1938a
2017-07-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.8,22.0,06:00,37.5,17:20,7.0,1.1,10.8,21:00,es1938a
2017-07-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.6,21.6,04:30,37.6,15:40,6.0,1.9,8.3,00:30,es1938a
2017-07-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.7,23.3,03:40,36.1,15:00,24.0,1.9,10.8,15:50,es1938a
2017-07-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.2,23.5,05:40,36.8,16:50,14.0,2.5,10.0,20:50,es1938a
2017-07-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.6,22.4,-2,32.9,16:50,25.0,3.3,11.9,15:10,es1938a
2017-07-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,17.8,05:00,32.7,16:50,26.0,1.7,7.8,16:30,es1938a
2017-07-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.2,16.3,05:30,32.2,14:20,28.0,1.9,11.1,12:00,es1938a
2017-07-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.8,15.9,06:00,33.6,14:40,26.0,2.2,10.3,15:20,es1938a
2017-07-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,15.4,06:00,34.9,14:40,28.0,2.2,9.4,15:00,es1938a
2017-07-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.6,18.1,05:50,33.1,15:00,8.0,1.9,12.2,23:30,es1938a
2017-07-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.0,16.0,05:30,32.0,16:50,4.0,1.7,12.5,21:10,es1938a
2017-07-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.5,16.6,05:50,34.4,17:20,28.0,2.2,9.4,17:30,es1938a
2017-07-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.8,17.6,06:00,37.9,14:50,23.0,1.1,9.4,12:40,es1938a
2017-07-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.6,18.7,06:00,38.5,14:30,99.0,1.9,8.9,-2,es1938a
2017-07-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.6,18.5,06:00,38.8,15:40,24.0,1.7,9.4,15:10,es1938a
2017-07-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.4,19.4,05:30,37.3,15:50,25.0,2.8,12.8,16:10,es1938a
2017-07-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.5,18.4,05:50,34.6,14:30,99.0,2.5,12.2,-2,es1938a
2017-08-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.2,18.9,06:00,33.4,15:20,24.0,2.2,9.7,14:10,es1938a
2017-08-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.1,17.1,05:20,35.1,14:30,23.0,1.7,6.9,14:20,es1938a
2017-08-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.5,17.7,06:10,37.3,16:50,24.0,1.1,8.3,15:10,es1938a
2017-08-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.2,21.5,06:00,38.8,15:00,23.0,1.1,6.7,16:50,es1938a
2017-08-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.6,21.3,06:00,39.8,14:40,26.0,2.2,12.5,15:00,es1938a
2017-08-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.3,21.2,06:10,37.4,16:40,27.0,3.1,9.7,16:00,es1938a
2017-08-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.2,20.0,05:00,36.4,15:50,24.0,3.3,15.0,17:20,es1938a
2017-08-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.3,15.8,05:50,30.8,14:50,24.0,1.4,10.0,18:00,es1938a
2017-08-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.9,14.9,23:59,30.9,15:00,6.0,3.9,13.6,22:50,es1938a
2017-08-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.4,11.1,05:00,27.7,15:40,9.0,2.5,15.0,22:50,es1938a
2017-08-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.2,12.3,05:50,30.2,15:40,8.0,1.4,10.8,-2,es1938a
2017-08-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.8,14.5,06:00,33.0,16:00,99.0,1.1,9.2,00:20,es1938a
2017-08-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.8,17.3,05:30,34.2,15:40,7.0,1.4,8.1,00:40,es1938a
2017-08-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.4,21.2,02:10,35.7,16:00,9.0,1.1,8.3,12:00,es1938a
2017-08-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.2,21.7,23:59,34.6,13:00,24.0,3.1,9.7,16:40,es1938a
2017-08-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.2,16.7,06:00,35.6,14:30,5.0,0.8,7.8,23:50,es1938a
2017-08-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.3,22.0,06:30,36.6,16:00,5.0,1.7,8.3,00:20,es1938a
2017-08-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.8,19.3,05:00,38.2,15:00,29.0,1.4,9.7,16:40,es1938a
2017-08-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.4,20.8,06:00,35.9,14:20,6.0,1.4,11.9,23:30,es1938a
2017-08-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.0,21.4,06:30,36.7,16:00,6.0,0.8,9.2,22:50,es1938a
2017-08-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.8,20.5,06:00,37.1,16:30,16.0,1.1,7.2,23:30,es1938a
2017-08-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.5,23.6,06:00,37.4,15:30,25.0,1.4,7.5,16:20,es1938a
2017-08-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.9,20.7,04:30,37.1,14:40,27.0,2.2,10.3,14:20,es1938a
2017-08-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.5,19.0,06:00,36.0,14:20,17.0,2.2,10.8,14:20,es1938a
2017-08-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,16.8,06:40,35.3,15:50,24.0,2.2,10.0,18:10,es1938a
2017-08-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.6,24.4,16.9,06:00,31.8,14:30,10.0,0.3,7.5,22:00,es1938a
2017-08-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.4,23.6,19.9,06:40,27.3,16:10,26.0,2.8,14.2,10:40,es1938a
2017-08-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,19.5,19.3,16.6,20:20,22.0,08:00,24.0,1.7,11.7,12:40,es1938a
2017-08-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.2,20.4,15.2,02:50,25.6,13:40,8.0,0.6,6.1,20:20,es1938a
2017-08-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.1,16.5,03:00,27.7,15:30,24.0,1.7,8.6,13:20,es1938a
2017-08-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.2,17.4,05:50,29.0,16:40,8.0,1.7,9.4,22:50,es1938a
2017-09-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.0,16.6,06:00,29.4,14:00,8.0,3.1,12.8,22:30,es1938a
2017-09-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.0,12.0,06:30,28.0,16:40,8.0,1.4,10.8,00:20,es1938a
2017-09-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.3,13.9,03:00,32.7,14:50,23.0,2.2,8.9,17:50,es1938a
2017-09-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.5,16.9,06:30,30.1,16:30,24.0,1.1,6.4,03:00,es1938a
2017-09-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.3,16.3,06:40,32.3,15:30,24.0,0.6,6.4,13:50,es1938a
2017-09-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.8,20.2,00:20,33.5,16:20,6.0,2.8,10.0,19:50,es1938a
2017-09-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.1,16.8,23:59,31.4,15:00,5.0,1.7,8.1,10:10,es1938a
2017-09-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.0,11.9,06:00,32.1,15:00,25.0,1.1,8.1,16:10,es1938a
2017-09-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.7,14.1,22:30,25.3,12:40,29.0,5.6,14.2,08:10,es1938a
2017-09-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.3,8.9,06:30,25.7,16:20,27.0,1.7,6.7,15:50,es1938a
2017-09-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.2,12.5,06:20,31.9,14:10,29.0,4.2,13.3,23:20,es1938a
2017-09-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.0,15.6,06:00,28.3,16:10,99.0,1.9,8.3,-2,es1938a
2017-09-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.9,12.5,06:20,31.3,16:10,24.0,1.7,8.6,16:10,es1938a
2017-09-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.2,14.4,06:30,32.1,13:30,7.0,1.7,8.9,21:00,es1938a
2017-09-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.7,13.1,23:59,22.3,13:30,6.0,3.3,13.3,08:10,es1938a
2017-09-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.9,8.8,05:50,23.0,14:30,99.0,1.9,10.3,14:40,es1938a
2017-09-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.8,5.8,06:00,25.8,15:40,25.0,1.1,7.8,16:00,es1938a
2017-09-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.0,11.3,04:50,24.8,15:10,29.0,3.3,13.9,12:10,es1938a
2017-09-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.1,8.2,06:30,28.0,15:30,10.0,0.8,6.1,21:20,es1938a
2017-09-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.4,8.3,06:00,28.6,15:40,24.0,0.3,5.0,14:10,es1938a
2017-09-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.8,10.1,05:50,29.6,15:00,24.0,1.1,7.8,14:10,es1938a
2017-09-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.4,16.0,05:50,26.9,13:20,29.0,2.5,11.4,17:20,es1938a
2017-09-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.3,13.9,06:30,28.7,15:20,24.0,0.8,5.6,15:10,es1938a
2017-09-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.0,11.7,06:40,30.4,14:10,27.0,2.2,13.6,13:00,es1938a
2017-09-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.0,12.9,06:30,29.1,13:50,6.0,2.2,10.3,22:00,es1938a
2017-09-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.6,12.9,06:40,26.3,15:50,6.0,1.4,8.1,04:20,es1938a
2017-09-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.6,11.5,04:00,27.6,15:10,11.0,1.7,7.5,00:50,es1938a
2017-09-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.4,10.1,06:00,28.8,15:50,19.0,0.3,5.3,13:10,es1938a
2017-09-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.2,13.3,06:40,29.1,15:30,27.0,1.1,6.1,16:00,es1938a
2017-09-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.0,14.2,05:50,29.8,14:20,7.0,0.8,10.3,23:30,es1938a
2017-10-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.9,14.8,06:50,27.0,15:00,7.0,1.4,8.6,00:20,es1938a
2017-10-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.8,12.4,06:20,29.3,14:20,9.0,1.4,6.4,18:10,es1938a
2017-10-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.3,14.0,06:50,30.6,14:50,8.0,0.6,8.1,22:10,es1938a
2017-10-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.8,15.6,06:10,30.1,15:50,8.0,1.1,6.4,10:00,es1938a
2017-10-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.0,13.1,06:10,31.0,14:20,99.0,0.6,7.8,-2,es1938a
2017-10-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.4,11.5,06:50,31.2,15:00,8.0,1.4,10.0,21:20,es1938a
2017-10-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.9,11.4,06:50,26.4,14:40,10.0,2.2,8.6,11:30,es1938a
2017-10-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.2,8.8,06:40,27.7,15:10,26.0,1.1,4.4,14:00,es1938a
2017-10-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.8,7.4,04:50,28.3,15:00,35.0,0.8,5.6,06:10,es1938a
2017-10-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.8,7.2,06:30,28.5,16:00,25.0,0.6,5.8,15:40,es1938a
2017-10-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.2,8.0,06:00,28.3,14:50,18.0,0.6,6.1,14:50,es1938a
2017-10-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.0,8.9,07:00,29.0,15:00,23.0,0.3,3.9,15:30,es1938a
2017-10-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.0,10.6,06:00,29.5,14:40,23.0,0.6,6.9,14:20,es1938a
2017-10-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.0,9.0,06:30,28.9,15:00,23.0,0.3,5.3,15:40,es1938a
2017-10-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.6,14.5,07:00,28.6,14:50,17.0,1.1,8.9,21:50,es1938a
2017-10-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.1,13.7,23:20,26.5,15:00,10.0,1.1,6.4,05:00,es1938a
2017-10-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,20.2,17.2,13.7,06:10,20.6,13:00,24.0,1.4,8.9,12:30,es1938a
2017-10-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,8.5,11.2,7.8,23:59,14.6,00:30,23.0,1.4,8.6,12:50,es1938a
2017-10-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.8,6.0,04:00,19.5,15:00,30.0,1.4,8.6,16:30,es1938a
2017-10-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.2,9.5,05:50,20.8,15:00,23.0,0.8,7.5,14:30,es1938a
2017-10-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.1,10.4,23:59,23.8,13:20,29.0,1.4,7.8,16:00,es1938a
2017-10-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.5,5.2,07:00,19.8,14:50,99.0,1.7,6.1,-2,es1938a
2017-10-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.0,5.2,07:00,22.7,14:50,5.0,0.8,4.4,00:30,es1938a
2017-10-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.8,6.6,07:00,25.0,14:50,24.0,0.8,4.2,14:40,es1938a
2017-10-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.6,7.1,06:00,26.1,15:10,23.0,0.6,4.2,14:10,es1938a
2017-10-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.2,7.5,06:50,27.0,14:40,25.0,0.6,3.6,14:40,es1938a
2017-10-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.4,7.4,05:50,29.3,13:10,4.0,3.1,11.1,14:30,es1938a
2017-10-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.2,6.8,07:00,23.6,14:20,9.0,1.4,10.3,16:00,es1938a
2017-10-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.0,4.2,07:00,23.7,15:00,8.0,1.4,8.6,23:40,es1938a
2017-10-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.4,4.1,06:00,20.8,14:40,9.0,1.1,7.5,22:20,es1938a
2017-10-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.0,8.2,02:50,19.7,15:20,7.0,1.4,6.7,05:30,es1938a
2017-11-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.9,6.1,04:00,19.7,14:40,5.0,2.2,5.3,12:40,es1938a
2017-11-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.4,10.0,00:40,18.7,14:00,24.0,0.8,5.3,14:00,es1938a
2017-11-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,4.4,15.2,10.5,23:30,19.9,13:50,24.0,1.1,7.2,14:10,es1938a
2017-11-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.9,13.1,9.8,-2,16.4,14:20,25.0,0.3,7.2,14:50,es1938a
2017-11-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.2,5.7,23:59,16.7,12:20,7.0,1.1,7.8,15:30,es1938a
2017-11-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.4,2.9,06:50,15.8,14:10,6.0,1.7,7.5,10:50,es1938a
2017-11-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.7,0.5,07:00,16.9,15:00,11.0,0.3,4.4,14:20,es1938a
2017-11-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.8,2.8,07:00,14.7,11:50,4.0,0.6,13.6,19:30,es1938a
2017-11-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.7,0.1,07:20,13.3,14:10,4.0,2.8,10.3,10:30,es1938a
2017-11-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.6,1.2,06:00,18.1,12:30,6.0,2.8,13.9,12:40,es1938a
2017-11-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.4,1.7,07:00,19.0,15:00,24.0,0.8,4.2,13:00,es1938a
2017-11-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.0,0.6,07:20,19.3,14:40,34.0,0.3,4.2,17:20,es1938a
2017-11-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.8,2.6,05:20,15.1,13:30,3.0,3.1,12.2,13:50,es1938a
2017-11-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.7,-0.7,07:00,16.1,14:50,7.0,0.6,6.1,02:00,es1938a
2017-11-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.8,-0.5,07:30,16.0,14:40,24.0,0.3,4.2,14:20,es1938a
2017-11-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.6,-0.6,06:40,19.9,14:40,29.0,0.6,3.3,12:10,es1938a
2017-11-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.2,1.2,07:00,19.3,14:00,27.0,0.0,3.3,11:40,es1938a
2017-11-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.2,2.4,07:40,19.9,15:10,7.0,1.1,6.4,10:50,es1938a
2017-11-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,9.7,0.8,07:00,18.6,14:50,23.0,0.6,3.6,12:20,es1938a
2017-11-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.8,-0.2,07:00,17.7,15:00,24.0,0.6,3.3,11:00,es1938a
2017-11-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.6,-0.2,07:50,17.4,14:00,29.0,0.6,3.3,13:30,es1938a
2017-11-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.3,-0.7,07:00,17.3,13:50,24.0,0.8,4.2,13:20,es1938a
2017-11-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.2,11.1,5.0,-2,17.2,14:20,23.0,0.3,5.0,14:40,es1938a
2017-11-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.1,12.4,7.6,04:20,17.2,13:10,28.0,1.1,8.3,13:50,es1938a
2017-11-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.6,6.4,02:00,16.8,12:40,7.0,2.2,9.4,19:00,es1938a
2017-11-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,5.7,-1.1,07:50,12.5,13:50,7.0,1.9,9.2,00:10,es1938a
2017-11-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.4,-2.8,08:00,11.7,13:20,7.0,0.3,4.7,00:10,es1938a
2017-11-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,3.3,3.6,-0.8,03:50,8.1,13:00,34.0,0.3,3.1,02:30,es1938a
2017-11-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,7.2,1.9,07:50,12.6,12:50,6.0,2.5,10.6,21:40,es1938a
2017-11-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.4,-3.5,07:30,10.3,13:30,5.0,2.2,8.9,10:50,es1938a
2017-12-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.4,-1.2,23:59,10.1,11:10,29.0,3.6,15.3,09:00,es1938a
2017-12-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,1.6,-2.9,03:40,6.2,12:00,6.0,1.9,8.9,17:50,es1938a
2017-12-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.3,-3.7,07:50,10.3,13:20,6.0,2.2,9.2,00:50,es1938a
2017-12-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.6,-4.1,06:30,11.3,14:50,5.0,1.4,5.3,13:20,es1938a
2017-12-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.5,-3.6,06:30,12.6,14:40,7.0,0.3,4.7,00:20,es1938a
2017-12-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.6,-4.5,07:50,11.6,15:00,25.0,1.1,3.6,13:00,es1938a
2017-12-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,3.8,-3.2,07:30,10.9,14:50,23.0,0.6,3.6,12:10,es1938a
2017-12-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,6.8,0.9,08:00,12.6,14:30,99.0,0.6,3.3,-2,es1938a
2017-12-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,8.1,1.8,07:00,14.4,12:40,24.0,2.5,10.0,21:30,es1938a
2017-12-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,14.1,10.0,8.9,07:00,11.2,,24.0,4.4,17.2,18:00,es1938a
2017-12-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.1,6.6,2.5,23:59,10.7,12:50,24.0,4.4,15.0,01:40,es1938a
2017-12-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,4.4,-1.5,06:20,10.4,14:00,5.0,0.8,7.5,01:10,es1938a
