"date","Municipio","diff"
2020-01-20,"Madrid",-5.405939235583
2020-01-20,"Málaga",9.10008485737875
2020-01-20,"Ourense",-32.9464205417558
2020-01-20,"Oviedo",-24.2255760623204
2020-01-20,"Palma",-19.9469019998549
2020-01-20,"Pamplona",-37.3312968041118
2020-01-20,"Sabadell",-31.9707236001023
2020-01-20,"Salamanca",102.098391684108
2020-01-20,"San Sebastián",-52.6285411408589
2020-01-20,"Santander",-8.53002616147297
2020-01-20,"Sevilla",-47.2528686341865
2020-01-20,"Tarrasa",-30.0056168078243
2020-01-20,"Valencia",-4.75712572236199
2020-01-20,"Valladolid",90.3830973791036
2020-01-20,"Vigo",17.6487211310819
2020-01-20,"Vitoria",-5.28004031372413
2020-01-20,"Zaragoza",38.4215646606437
2020-01-21,"Alcalá de Henares",66.5360841958289
2020-01-21,"Alcobendas",-22.5684743547875
2020-01-21,"Alicante",18.9026898969615
2020-01-21,"Almería",-7.28878993887588
2020-01-21,"Barcelona",-6.74028453151001
2020-01-21,"Bilbao",-0.852981894632184
2020-01-21,"Burgos",-23.4058767080945
2020-01-21,"Castellón de la Plana",-57.0509199534501
2020-01-21,"Elche",-7.99761421987231
2020-01-21,"Gijón",-10.9070709049183
2020-01-21,"Girona",-36.4554042145198
2020-01-21,"Granada",33.648676447608
2020-01-21,"Huelva",-47.5338669278883
2020-01-21,"Leganés",23.5115490827897
2020-01-21,"León",-16.8910477488141
2020-01-21,"Lleida",19.7822076203064
2020-01-21,"Madrid",-6.958952754766
2020-01-21,"Málaga",-28.5675937080506
2020-01-21,"Ourense",-37.3725265324095
2020-01-21,"Oviedo",-0.942175258588904
2020-01-21,"Palma",54.0026647515907
2020-01-21,"Pamplona",84.8122635714124
2020-01-21,"Sabadell",-37.033367425211
2020-01-21,"Salamanca",38.1243695012908
2020-01-21,"San Sebastián",-14.8818705374983
2020-01-21,"Santander",-19.851538276263
2020-01-21,"Sevilla",-14.7883747415686
2020-01-21,"Tarrasa",-15.9780782180415
2020-01-21,"Valencia",23.2446634943444
2020-01-21,"Vigo",-13.0190938945437
2020-01-21,"Vitoria",-8.43022591305211
2020-01-21,"Zaragoza",75.4194984051838
2020-01-22,"Alcalá de Henares",-3.53665152371451
2020-01-22,"Alcobendas",-52.6037721369853
2020-01-22,"Alicante",26.4951911087643
2020-01-22,"Almería",28.7137279120347
2020-01-22,"Barcelona",-10.40581722869
2020-01-22,"Bilbao",14.4750782855779
2020-01-22,"Burgos",-25.196683859829
2020-01-22,"Castellón de la Plana",-47.9734092111049
2020-01-22,"Elche",6.16389597061184
2020-01-22,"Gijón",1.29372245354118
2020-01-22,"Girona",-25.1334667971491
2020-01-22,"Granada",45.0739577993323
2020-01-22,"Huelva",-60.8192762390733
2020-01-22,"Leganés",1.42510545100613
2020-01-22,"León",20.39197788127
2020-01-22,"Lleida",-10.1071041156959
2020-01-22,"Madrid",-19.8138973408872
2020-01-22,"Málaga",-16.6147724721595
2020-01-22,"Ourense",0.136143183469794
2020-01-22,"Oviedo",16.8270536309079
2020-01-22,"Palma",22.6329149937985
2020-01-22,"Pamplona",3.19829178970435
2020-01-22,"Sabadell",25.8074315050149
2020-01-22,"Salamanca",31.8487803286717
2020-01-22,"San Sebastián",-3.03865466298794
2020-01-22,"Santander",-25.1384121443587
2020-01-22,"Sevilla",-13.3356161624959
2020-01-22,"Tarrasa",-0.156279042549239
2020-01-22,"Valencia",-2.29511345171334
2020-01-22,"Vigo",-20.5109132603689
2020-01-22,"Vitoria",-10.5452745755282
2020-01-22,"Zaragoza",18.104809706325
2020-01-23,"Alcalá de Henares",-27.9917788588795
2020-01-23,"Alcobendas",-37.0928429642049
2020-01-23,"Alicante",16.8372001689221
2020-01-23,"Almería",-1.01759495815497
2020-01-23,"Barcelona",-9.8096093667789
2020-01-23,"Bilbao",-11.7455475894669
2020-01-23,"Burgos",-24.7875086408218
2020-01-23,"Castellón de la Plana",-43.5366825098938
2020-01-23,"Elche",2.57899209423516
2020-01-23,"Gijón",-10.1758103844164
2020-01-23,"Girona",-10.886234978993
2020-01-23,"Granada",9.79562667247352
2020-01-23,"Huelva",-58.6788524693184
2020-01-23,"Leganés",14.7308925818204
2020-01-23,"León",26.1046094313232
2020-01-23,"Lleida",22.481262427306
2020-01-23,"Madrid",-14.7100633098055
2020-01-23,"Málaga",-29.8317029238668
2020-01-23,"Ourense",1.52682267773281
2020-01-23,"Oviedo",-12.4337228814833
2020-01-23,"Palma",-5.27097342556713
2020-01-23,"Pamplona",4.12774208373717
2020-01-23,"Sabadell",-39.1499689708556
2020-01-23,"Salamanca",45.5540110389537
2020-01-23,"San Sebastián",9.25948001697098
2020-01-23,"Santander",-0.825298297980773
2020-01-23,"Sevilla",0.630928725416299
2020-01-23,"Tarrasa",-18.7391695937359
2020-01-23,"Valencia",-9.64620137366829
2020-01-23,"Vigo",64.2550264421349
2020-01-23,"Vitoria",-0.659665675559377
2020-01-23,"Zaragoza",-2.80164294239493
2020-01-24,"Alcalá de Henares",-14.2305484999231
2020-01-24,"Alcobendas",-3.88160658558988
2020-01-24,"Alicante",15.549660312457
2020-01-24,"Almería",-18.0309416213431
2020-01-24,"Barcelona",16.8680316967269
2020-01-24,"Bilbao",4.76507208306423
2020-01-24,"Burgos",6.60224015730338
2020-01-24,"Castellón de la Plana",-37.6404243943493
2020-01-24,"Elche",48.311935247519
2020-01-24,"Gijón",-0.765596985964417
2020-01-24,"Girona",-21.3089514801937
2020-01-24,"Granada",13.4772642823527
2020-01-24,"Huelva",-57.0793879718769
2020-01-24,"Leganés",17.3571871546334
2020-01-24,"León",15.2867062775587
2020-01-24,"Lleida",26.7354428155809
2020-01-24,"Madrid",-8.80373477254139
2020-01-24,"Málaga",-28.3501403859082
2020-01-24,"Ourense",10.4488235568861
2020-01-24,"Oviedo",-6.37168482994826
2020-01-24,"Palma",-3.07940049852225
2020-01-24,"Pamplona",9.67997987575477
2020-01-24,"Sabadell",-46.3551741082419
2020-01-24,"Salamanca",14.1305576975253
2020-01-24,"San Sebastián",15.4762603627857
2020-01-24,"Santander",2.902400096694
2020-01-24,"Sevilla",-3.80855844627668
2020-01-24,"Tarrasa",-11.7868412102909
2020-01-24,"Valencia",-1.46276903478285
2020-01-24,"Vigo",13.8254503801364
2020-01-24,"Vitoria",8.94713776361858
2020-01-24,"Zaragoza",-6.15275946582746
2020-01-25,"Alcalá de Henares",-36.1555905077902
2020-01-25,"Alcobendas",-30.4482988271216
2020-01-25,"Alicante",3.68458816398388
2020-01-25,"Almería",-0.781417326892189
2020-01-25,"Barcelona",-26.6878637987615
2020-01-25,"Bilbao",-34.6674539716896
2020-01-25,"Burgos",6.40065953171387
2020-01-25,"Castellón de la Plana",-47.0153706878355
2020-01-25,"Elche",41.0651951531499
2020-01-25,"Gijón",-9.67496384605265
2020-01-25,"Girona",-35.9121455914747
2020-01-25,"Granada",18.7528480339218
2020-01-25,"Huelva",-69.1206271142856
2020-01-25,"Leganés",7.40354568030694
2020-01-25,"León",-2.41180790981944
2020-01-25,"Lleida",-20.0819975098554
2020-01-25,"Madrid",-26.1552248295433
2020-01-25,"Málaga",-0.900953097993537
2020-01-25,"Ourense",-27.4829484086082
2020-01-25,"Oviedo",1.47745944829304
2020-01-25,"Palma",-4.26595331786206
2020-01-25,"Pamplona",0.613292956432119
2020-01-25,"Sabadell",-65.2974995642087
2020-01-25,"Salamanca",-23.5599916604339
2020-01-25,"San Sebastián",12.2983020032828
2020-01-25,"Santander",-4.95166468254919
2020-01-25,"Sevilla",-13.1268973904109
2020-01-25,"Tarrasa",-16.7660692408968
2020-01-25,"Valencia",-4.24541342993188
2020-01-25,"Valladolid",-13.8784618934702
2020-01-25,"Vigo",20.2705944456827
2020-01-25,"Vitoria",-20.396455169351
2020-01-25,"Zaragoza",-9.28637022216144
2020-01-26,"Alcalá de Henares",-49.5471634707114
2020-01-26,"Alcobendas",-29.2663589400421
2020-01-26,"Alicante",-38.0557308680088
2020-01-26,"Almería",-39.8065645889194
2020-01-26,"Barcelona",-49.9787070592115
2020-01-26,"Bilbao",-59.7351387676745
2020-01-26,"Burgos",-7.43922237489582
2020-01-26,"Castellón de la Plana",-38.1345636906366
2020-01-26,"Elche",-0.494932433736518
2020-01-26,"Gijón",-5.64696578113039
2020-01-26,"Girona",-29.0322086286761
2020-01-26,"Granada",-15.1740097714168
2020-01-26,"Huelva",-37.6831410846746
2020-01-26,"Leganés",-38.6564653600648
2020-01-26,"León",-18.9281900598926
2020-01-26,"Lleida",-30.7472687169624
2020-01-26,"Madrid",-32.0591892429267
2020-01-26,"Málaga",-29.2006053123833
2020-01-26,"Ourense",-21.5108531604283
2020-01-26,"Oviedo",-37.2406965109442
2020-01-26,"Palma",-15.7302501274076
2020-01-26,"Pamplona",-25.2244198530369
2020-01-26,"Sabadell",-66.1580717005416
2020-01-26,"Salamanca",-33.2642273938138
2020-01-26,"San Sebastián",-39.1823652199565
2020-01-26,"Santander",-13.801202489037
2020-01-26,"Sevilla",-14.2802226055879
2020-01-26,"Tarrasa",-51.2101034543595
2020-01-26,"Valencia",-22.7541749183435
2020-01-26,"Valladolid",-38.5106272045944
2020-01-26,"Vigo",-7.65718164527834
2020-01-26,"Vitoria",-51.9061187689178
2020-01-26,"Zaragoza",-6.96885464830686
2020-01-27,"Alcalá de Henares",-8.70599575305706
2020-01-27,"Alcobendas",-39.9653741176412
2020-01-27,"Alicante",-1.01331318572995
2020-01-27,"Almería",-21.9084863615069
2020-01-27,"Barcelona",-20.8130758688379
2020-01-27,"Bilbao",-76.444772716103
2020-01-27,"Burgos",207.258405209995
2020-01-27,"Castellón de la Plana",-27.3843417488547
2020-01-27,"Elche",-7.07662331780871
2020-01-27,"Girona",-24.7962913837121
2020-01-27,"Granada",-14.0760046249398
2020-01-27,"Huelva",-25.519207590669
2020-01-27,"Leganés",-6.95815909077457
2020-01-27,"León",20.3911602063022
2020-01-27,"Lleida",-2.93946929158748
2020-01-27,"Madrid",-24.9833794820737
2020-01-27,"Málaga",-30.4912226515144
2020-01-27,"Ourense",49.5510371108809
2020-01-27,"Oviedo",1.2033604066007
2020-01-27,"Palma",-12.783349743341
2020-01-27,"Pamplona",3.15836784118091
2020-01-27,"Sabadell",-16.1607948029556
2020-01-27,"Salamanca",215.948201366395
2020-01-27,"San Sebastián",-39.9994198259793
2020-01-27,"Santander",14.4531918683091
2020-01-27,"Sevilla",-37.6725059827224
2020-01-27,"Tarrasa",45.0600208524003
2020-01-27,"Valencia",3.48917008231352
2020-01-27,"Valladolid",-16.2728100624517
2020-01-27,"Vigo",32.5553156234161
2020-01-27,"Vitoria",-19.5025130870023
2020-01-27,"Zaragoza",27.9013127351545
2020-01-28,"Alcalá de Henares",-13.9580781340068
2020-01-28,"Alcobendas",23.4317064579393
2020-01-28,"Alicante",40.1244468124267
2020-01-28,"Almería",-11.0832650017785
2020-01-28,"Barcelona",-10.3485722011532
2020-01-28,"Bilbao",-19.4964413771003
2020-01-28,"Burgos",174.182321956741
2020-01-28,"Castellón de la Plana",-15.0384221160226
2020-01-28,"Elche",12.367965774977
2020-01-28,"Girona",2.60714594228046
2020-01-28,"Granada",11.7689402782092
2020-01-28,"Huelva",-14.3079913588345
2020-01-28,"Leganés",7.83179123564874
2020-01-28,"León",24.2965095230761
2020-01-28,"Lleida",5.44744684509859
2020-01-28,"Madrid",6.76694807064893
2020-01-28,"Málaga",44.5459684949884
2020-01-28,"Ourense",38.9624040524423
2020-01-28,"Oviedo",-2.37166658991526
2020-01-28,"Palma",20.5103774900994
2020-01-28,"Pamplona",1.82358529794417
2020-01-28,"Sabadell",5.49127924335362
2020-01-28,"Salamanca",116.875218497362
2020-01-28,"San Sebastián",21.0694136456522
2020-01-28,"Santander",16.9119411947865
2020-01-28,"Sevilla",-8.84410516001791
2020-01-28,"Tarrasa",72.6075555074641
2020-01-28,"Valencia",121.811565619644
2020-01-28,"Valladolid",44.1132641065085
2020-01-28,"Vigo",57.9097054117159
2020-01-28,"Vitoria",-3.39855588235228
2020-01-28,"Zaragoza",14.5825396851463
2020-01-29,"Alcalá de Henares",-24.9420039941984
2020-01-29,"Alcobendas",-27.2621795167726
2020-01-29,"Alicante",8.16198004560372
2020-01-29,"Almería",61.523269776395
2020-01-29,"Barcelona",-7.92046948265675
2020-01-29,"Bilbao",-28.4009031655231
2020-01-29,"Burgos",144.935951201698
2020-01-29,"Castellón de la Plana",-18.0365429652001
2020-01-29,"Elche",42.3004528368148
2020-01-29,"Girona",-7.44034632566394
2020-01-29,"Granada",-23.5476953172411
2020-01-29,"Huelva",-14.1050789914512
2020-01-29,"Leganés",-25.2498867638247
2020-01-29,"León",28.3253522604821
2020-01-29,"Lleida",30.8579477665608
2020-01-29,"Madrid",-22.0152905961373
2020-01-29,"Málaga",-5.98297683602843
2020-01-29,"Ourense",75.3164671197179
2020-01-29,"Oviedo",-5.7601390013997
2020-01-29,"Palma",-19.9971096855884
2020-01-29,"Pamplona",-27.1720842013392
2020-01-29,"Sabadell",-24.562488475375
2020-01-29,"Salamanca",20.1220926231731
2020-01-29,"San Sebastián",-10.1082864689142
2020-01-29,"Santander",-1.27430150562498
2020-01-29,"Sevilla",-14.8538843656889
2020-01-29,"Tarrasa",61.4051889062914
2020-01-29,"Valencia",15.2382753387969
2020-01-29,"Valladolid",28.3355100367431
2020-01-29,"Vigo",29.8150139871712
2020-01-29,"Vitoria",-20.9778969166995
2020-01-29,"Zaragoza",4.6382566093313
2020-01-30,"Alcobendas",-24.679104622492
2020-01-30,"Alicante",6.46130240688427
2020-01-30,"Almería",37.5258103438297
2020-01-30,"Barcelona",-11.9483927718762
2020-01-30,"Bilbao",-47.6829980086234
2020-01-30,"Burgos",234.365824029231
2020-01-30,"Castellón de la Plana",-4.48910391552295
2020-01-30,"Elche",48.9081858343924
2020-01-30,"Girona",-21.8999264305129
2020-01-30,"Granada",-53.5480437089887
2020-01-30,"Huelva",-11.6351864476332
2020-01-30,"Leganés",-23.9664521044697
2020-01-30,"León",20.8037981052531
2020-01-30,"Lleida",19.4741578399892
2020-01-30,"Madrid",-28.3741520031822
2020-01-30,"Málaga",-23.2802904111499
2020-01-30,"Ourense",82.5361152451508
2020-01-30,"Oviedo",54.0701421339722
2020-01-30,"Palma",-25.8069684633582
2020-01-30,"Pamplona",22.4164326937576
2020-01-30,"Sabadell",-15.2700427737806
2020-01-30,"Salamanca",58.5662436303695
2020-01-30,"San Sebastián",-22.9752137536341
2020-01-30,"Santander",28.9988948780302
2020-01-30,"Sevilla",-8.73883933843357
2020-01-30,"Tarrasa",35.087091278727
2020-01-30,"Valencia",34.8342915285517
2020-01-30,"Valladolid",-7.01455373597501
2020-01-30,"Vigo",84.4613731784454
2020-01-30,"Vitoria",2.19278079419346
2020-01-30,"Zaragoza",41.5560443789562
2020-01-31,"Alcobendas",-52.8663268864655
2020-01-31,"Alicante",4.38478970479943
2020-01-31,"Almería",34.2984804135398
2020-01-31,"Barcelona",26.6015979169707
2020-01-31,"Bilbao",-28.034562993796
2020-01-31,"Burgos",156.784559886298
2020-01-31,"Castellón de la Plana",-18.9839448434613
2020-01-31,"Elche",5.74435097652888
2020-01-31,"Gijón",-6.49052711508379
2020-01-31,"Girona",-13.8659531758924
2020-01-31,"Granada",-7.01766701365466
2020-01-31,"Huelva",11.0372892517314
2020-01-31,"Leganés",-43.1078815472903
2020-01-31,"León",-6.64172373001093
2020-01-31,"Lleida",18.2411722032029
2020-01-31,"Madrid",-38.3108161751466
2020-01-31,"Málaga",-11.0112468077396
2020-01-31,"Ourense",53.3519285118039
2020-01-31,"Oviedo",28.3692345464051
2020-01-31,"Palma",-31.4708909492681
2020-01-31,"Pamplona",-26.0004533982105
2020-01-31,"Sabadell",-15.3384558686513
2020-01-31,"Salamanca",-4.63922687142541
2020-01-31,"San Sebastián",10.0867558873281
2020-01-31,"Santander",17.1009356629513
2020-01-31,"Sevilla",-9.81808332182968
2020-01-31,"Tarrasa",-8.69538688246394
2020-01-31,"Valencia",8.15810373273759
2020-01-31,"Valladolid",-2.14176855485621
2020-01-31,"Vigo",129.79269521807
2020-01-31,"Vitoria",-11.41470681472
2020-01-31,"Zaragoza",1.37080438312545
2020-02-01,"Alcobendas",-57.4065367812099
2020-02-01,"Alicante",-42.5324027015769
2020-02-01,"Almería",-20.340941556947
2020-02-01,"Barcelona",-26.8905406190027
2020-02-01,"Bilbao",-17.9605197779481
2020-02-01,"Burgos",77.7962847039178
2020-02-01,"Elche",-9.9601390023342
2020-02-01,"Gijón",-23.4323780496517
2020-02-01,"Girona",-9.91122433207522
2020-02-01,"Granada",-9.54348700599147
2020-02-01,"Huelva",-7.69913153631039
2020-02-01,"Leganés",-37.2454636281421
2020-02-01,"León",-24.2044442295199
2020-02-01,"Lleida",-18.7426277970589
2020-02-01,"Madrid",-50.76560060455
2020-02-01,"Málaga",-37.0190012047625
2020-02-01,"Ourense",20.9035382353208
2020-02-01,"Oviedo",13.5433511974922
2020-02-01,"Palma",-30.7317704835535
2020-02-01,"Pamplona",-38.9693886031512
2020-02-01,"Sabadell",-30.3561197446055
2020-02-01,"Salamanca",-41.7089019680253
2020-02-01,"San Sebastián",-22.726480918962
2020-02-01,"Santander",-16.3922159505818
2020-02-01,"Sevilla",-31.4154242468537
2020-02-01,"Tarrasa",0.176628650894584
2020-02-01,"Valencia",-49.7446675076284
2020-02-01,"Valladolid",-13.7845610731565
2020-02-01,"Vigo",-8.01781605010444
2020-02-01,"Vitoria",-41.2284889327065
2020-02-01,"Zaragoza",-15.563258058349
2020-02-02,"Alcobendas",-28.4629951199489
2020-02-02,"Alicante",-47.6728763664094
2020-02-02,"Almería",2.8515165689087
2020-02-02,"Barcelona",-58.3068146879667
2020-02-02,"Bilbao",-76.6521861633604
2020-02-02,"Burgos",-7.48117442779221
2020-02-02,"Elche",-27.4975499267813
2020-02-02,"Gijón",-29.8607158175514
2020-02-02,"Girona",-36.0498583297915
2020-02-02,"Granada",-32.5517745555849
2020-02-02,"Huelva",-51.0622198891956
2020-02-02,"Leganés",-41.5297543845004
2020-02-02,"León",-32.9197651058764
2020-02-02,"Lleida",-22.167086806869
2020-02-02,"Madrid",-29.934817116347
2020-02-02,"Málaga",-35.2092064780414
2020-02-02,"Ourense",-18.0643330459413
2020-02-02,"Oviedo",-16.2431715035322
2020-02-02,"Palma",-31.8579249234643
2020-02-02,"Pamplona",-47.05196950854
2020-02-02,"Sabadell",-51.4555050157157
2020-02-02,"Salamanca",-49.4264239257189
2020-02-02,"San Sebastián",-57.2788515231295
2020-02-02,"Santander",5.8523108872093
2020-02-02,"Sevilla",-39.8299270847542
2020-02-02,"Tarrasa",-60.9792292390624
2020-02-02,"Valencia",-61.0426410737614
2020-02-02,"Valladolid",-42.9127282878746
2020-02-02,"Vigo",0.809908398253107
2020-02-02,"Vitoria",-60.30829483195
2020-02-02,"Zaragoza",-30.1285361648549
2020-02-03,"Alcalá de Henares",-9.11574612497377
2020-02-03,"Alcobendas",-20.7037574495606
2020-02-03,"Alicante",5.11147540843048
2020-02-03,"Almería",8.80520013321095
2020-02-03,"Barcelona",-26.7797522966538
2020-02-03,"Bilbao",-29.0746627492501
2020-02-03,"Burgos",-5.16129692645247
2020-02-03,"Elche",-21.3883429812555
2020-02-03,"Gijón",33.9301703446836
2020-02-03,"Girona",-1.07865101404594
2020-02-03,"Granada",-16.6043383737465
2020-02-03,"Huelva",-12.3011340813415
2020-02-03,"Leganés",-32.6280041238954
2020-02-03,"León",-4.04438462480726
2020-02-03,"Lleida",-10.940705815162
2020-02-03,"Madrid",-25.5944651924065
2020-02-03,"Málaga",-36.4573520478554
2020-02-03,"Ourense",-2.41364631753868
2020-02-03,"Oviedo",5.64004021398894
2020-02-03,"Palma",-15.2811064543275
2020-02-03,"Pamplona",-51.8953827356353
2020-02-03,"Sabadell",-29.7627618493664
2020-02-03,"Salamanca",-34.0582974618228
2020-02-03,"San Sebastián",-11.6077457519435
2020-02-03,"Santander",62.6579666593276
2020-02-03,"Sevilla",-29.6174055669274
2020-02-03,"Tarrasa",-45.8544975977045
2020-02-03,"Valencia",-28.5868278259223
2020-02-03,"Valladolid",-36.0473152895567
2020-02-03,"Vigo",27.6837658374507
2020-02-03,"Vitoria",-27.7088057541827
2020-02-03,"Zaragoza",4.02747923485784
2020-02-04,"Alcalá de Henares",-18.3566292589917
2020-02-04,"Alcobendas",-29.6673390320687
2020-02-04,"Alicante",-20.7254522680227
2020-02-04,"Almería",2.7215702942983
2020-02-04,"Barcelona",-57.3186433862722
2020-02-04,"Bilbao",-30.5167363871731
2020-02-04,"Burgos",-36.0397278304775
2020-02-04,"Elche",-16.6234162142725
2020-02-04,"Gijón",-30.0829220658828
2020-02-04,"Girona",-22.3197311312859
2020-02-04,"Granada",-17.049221946809
2020-02-04,"Huelva",-44.9780359548473
2020-02-04,"Leganés",-30.187531258464
2020-02-04,"León",-10.7695170252698
2020-02-04,"Lleida",-8.44572475080331
2020-02-04,"Madrid",1.03042033153084
2020-02-04,"Málaga",0.124524105722151
2020-02-04,"Ourense",-1.34589311888645
2020-02-04,"Oviedo",-5.31255067510848
2020-02-04,"Palma",-19.2742193804924
2020-02-04,"Pamplona",-15.6913751100785
2020-02-04,"Sabadell",-22.3634279148151
2020-02-04,"Salamanca",-12.8550053582434
2020-02-04,"San Sebastián",-50.3899543986428
2020-02-04,"Santander",9.38999788840437
2020-02-04,"Sevilla",-51.3828683504673
2020-02-04,"Tarrasa",-28.7385543142895
2020-02-04,"Valencia",-32.8360313666144
2020-02-04,"Vigo",-8.2188069286961
2020-02-04,"Vitoria",-32.1150868649483
2020-02-04,"Zaragoza",7.44121052442831
2020-02-05,"Alcalá de Henares",-1.10734668369273
2020-02-05,"Alcobendas",-30.2110190425261
2020-02-05,"Alicante",15.1907221089477
2020-02-05,"Almería",74.400923726359
2020-02-05,"Barcelona",-34.6132533852893
2020-02-05,"Bilbao",-12.1272154919935
2020-02-05,"Burgos",3.19733729683744
2020-02-05,"Elche",-33.7361747340495
2020-02-05,"Gijón",-20.9967613162705
2020-02-05,"Girona",-12.0267631089241
2020-02-05,"Granada",-40.0057672921101
2020-02-05,"Huelva",-9.51399480047426
2020-02-05,"Leganés",18.884839075834
2020-02-05,"León",-10.8720590898142
2020-02-05,"Lleida",-2.47520017807217
2020-02-05,"Madrid",-2.35539415034826
2020-02-05,"Málaga",9.31468710077522
2020-02-05,"Ourense",-6.14488123762914
2020-02-05,"Oviedo",-5.39133037627522
2020-02-05,"Palma",-12.6493260318427
2020-02-05,"Pamplona",-23.5005813248065
2020-02-05,"Sabadell",-24.6974534829973
2020-02-05,"Salamanca",16.5694632564852
2020-02-05,"San Sebastián",-27.6092239366824
