fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2013-04-15,0200E,"BARCELONA, FABRA",BARCELONA,408,17.4,0.0,13.6,05:26,21.2,-2,27.0,2.2,8.6,21:28,11.1,975.7,0,972.3,-2
2013-04-16,0200E,"BARCELONA, FABRA",BARCELONA,408,18.5,0.0,14.6,06:44,22.4,12:55,26.0,2.8,6.9,00:36,10.7,974.0,-2,972.1,-2
2013-04-17,0200E,"BARCELONA, FABRA",BARCELONA,408,19.3,0.0,14.9,22:50,23.7,11:46,20.0,3.1,6.9,15:11,12.5,974.7,11,972.4,-2
2013-04-18,0200E,"BARCELONA, FABRA",BARCELONA,408,16.3,0.0,12.3,20:10,20.3,12:40,6.0,1.7,7.5,09:48,12.8,973.6,-2,972.0,-2
2013-04-19,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,0.05,9.4,22:01,19.4,11:21,21.0,3.6,11.4,13:03,7.1,973.1,-2,970.9,-2
2013-04-20,0200E,"BARCELONA, FABRA",BARCELONA,408,13.4,0.0,7.5,03:29,19.4,15:24,33.0,5.0,12.5,05:32,12.2,972.9,0,968.2,17
2013-04-21,0200E,"BARCELONA, FABRA",BARCELONA,408,12.0,0.0,8.9,-2,15.0,10:46,5.0,3.1,8.9,01:45,8.3,970.3,0,968.4,-2
2013-04-22,0200E,"BARCELONA, FABRA",BARCELONA,408,13.5,0.0,9.3,-2,17.7,-2,21.0,4.4,10.3,13:35,10.5,970.7,24,967.0,15
2013-04-23,0200E,"BARCELONA, FABRA",BARCELONA,408,15.3,0.0,10.2,-2,20.4,13:10,33.0,1.9,8.6,05:08,12.5,975.2,-2,970.3,-2
2013-04-24,0200E,"BARCELONA, FABRA",BARCELONA,408,13.8,0.2,9.1,04:41,18.5,11:02,6.0,6.9,16.1,15:15,12.8,976.3,11,974.1,24
2013-04-25,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,15.6,11.9,-2,16.8,10:21,4.0,10.8,19.2,11:05,0.0,974.1,0,968.7,19
2013-04-26,0200E,"BARCELONA, FABRA",BARCELONA,408,15.1,8.2,11.8,-2,18.4,09:30,6.0,5.0,14.2,00:35,1.5,969.2,0,961.2,24
2013-04-27,0200E,"BARCELONA, FABRA",BARCELONA,408,9.2,25.7,6.6,21:10,11.8,00:00,30.0,4.4,15.0,08:40,0.1,961.2,0,957.2,-2
2013-04-28,0200E,"BARCELONA, FABRA",BARCELONA,408,7.3,12.1,5.2,-2,9.4,-2,2.0,6.4,14.2,13:36,0.0,962.1,-2,958.8,14
2013-04-29,0200E,"BARCELONA, FABRA",BARCELONA,408,10.3,17.9,8.2,00:15,12.4,15:50,5.0,8.3,20.6,13:28,0.0,961.9,9,958.5,16
2013-04-30,0200E,"BARCELONA, FABRA",BARCELONA,408,13.2,0.0,9.3,06:50,17.1,14:05,2.0,4.7,12.5,01:24,7.9,966.6,23,959.4,1
2013-05-01,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,0.0,10.5,20:52,18.2,13:55,20.0,3.9,8.6,10:36,12.7,968.5,-2,966.4,-2
2013-05-02,0200E,"BARCELONA, FABRA",BARCELONA,408,14.5,0.05,10.6,-2,18.4,12:17,31.0,1.9,8.9,22:31,12.6,968.5,0,966.8,5
2013-05-03,0200E,"BARCELONA, FABRA",BARCELONA,408,13.4,0.0,8.4,04:52,18.5,11:55,32.0,5.3,10.0,05:01,12.9,970.4,21,967.9,-2
2013-05-04,0200E,"BARCELONA, FABRA",BARCELONA,408,15.0,3.5,11.1,19:15,19.0,11:48,21.0,5.8,11.4,12:40,11.1,971.9,23,969.5,2
2013-05-05,0200E,"BARCELONA, FABRA",BARCELONA,408,15.8,0.05,11.3,04:05,20.4,11:25,30.0,3.6,9.2,00:51,11.1,971.5,0,969.6,16
2013-05-06,0200E,"BARCELONA, FABRA",BARCELONA,408,17.6,0.0,13.6,01:42,21.6,13:35,30.0,5.0,8.6,06:44,12.7,971.3,0,968.9,-2
2013-05-07,0200E,"BARCELONA, FABRA",BARCELONA,408,19.8,0.0,15.0,-2,24.6,11:27,32.0,2.5,10.0,04:46,9.6,969.6,0,967.5,-2
2013-05-08,0200E,"BARCELONA, FABRA",BARCELONA,408,19.2,0.05,15.4,21:40,23.0,11:41,29.0,1.9,6.9,05:15,6.5,968.5,-2,966.5,-2
2013-05-09,0200E,"BARCELONA, FABRA",BARCELONA,408,18.4,0.05,13.9,-2,22.9,11:20,31.0,1.7,10.0,23:48,4.9,969.1,11,966.1,-2
2013-05-10,0200E,"BARCELONA, FABRA",BARCELONA,408,14.7,0.05,12.0,23:59,17.4,00:15,32.0,5.0,10.8,00:31,2.0,971.1,23,966.2,1
2013-05-11,0200E,"BARCELONA, FABRA",BARCELONA,408,15.4,0.5,11.9,-2,19.0,12:57,19.0,3.9,10.6,12:52,7.3,972.2,-2,969.7,15
2013-05-12,0200E,"BARCELONA, FABRA",BARCELONA,408,14.1,0.0,10.6,05:38,17.6,11:27,31.0,4.2,8.1,06:30,5.6,973.4,-2,971.0,4
2013-05-13,0200E,"BARCELONA, FABRA",BARCELONA,408,15.0,0.0,11.0,04:03,18.9,14:14,21.0,3.9,10.0,16:25,10.2,973.4,-2,969.3,-2
2013-05-14,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,1.6,12.2,03:30,16.7,-2,29.0,3.3,9.4,03:42,2.5,969.4,0,958.8,24
2013-05-15,0200E,"BARCELONA, FABRA",BARCELONA,408,13.4,32.4,9.3,23:59,17.4,12:56,7.0,2.2,12.5,15:09,0.7,958.8,0,952.8,-2
2013-05-16,0200E,"BARCELONA, FABRA",BARCELONA,408,10.5,0.6,6.7,06:44,14.3,16:08,30.0,4.4,11.4,06:53,5.4,953.5,-2,951.1,-2
2013-05-17,0200E,"BARCELONA, FABRA",BARCELONA,408,13.2,7.3,9.0,02:05,17.5,12:20,21.0,3.6,12.8,14:27,11.2,955.6,-2,952.3,4
2013-05-18,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.2,8.7,06:33,16.8,12:31,25.0,7.2,17.2,15:13,8.9,961.1,24,953.6,-2
2013-05-19,0200E,"BARCELONA, FABRA",BARCELONA,408,12.7,21.3,8.0,04:27,17.4,13:29,21.0,1.7,11.4,14:46,8.1,969.4,21,961.1,0
2013-05-20,0200E,"BARCELONA, FABRA",BARCELONA,408,12.5,0.0,8.4,-2,16.6,11:54,5.0,2.8,8.1,05:48,4.1,970.6,-2,968.4,3
2013-05-21,0200E,"BARCELONA, FABRA",BARCELONA,408,13.4,0.0,9.7,-2,17.2,11:51,19.0,1.9,10.3,15:40,9.2,970.2,0,965.1,18
2013-05-22,0200E,"BARCELONA, FABRA",BARCELONA,408,17.0,0.05,10.1,05:10,24.0,15:22,32.0,7.2,15.6,06:32,11.2,965.4,0,962.4,17
2013-05-23,0200E,"BARCELONA, FABRA",BARCELONA,408,16.4,0.0,10.6,04:56,22.1,13:57,29.0,5.8,12.5,05:07,13.2,964.8,24,961.6,17
2013-05-24,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.0,8.0,05:00,17.1,11:58,19.0,5.0,11.9,13:00,9.9,967.0,22,964.0,5
2013-05-25,0200E,"BARCELONA, FABRA",BARCELONA,408,11.7,0.0,6.8,04:18,16.6,10:28,30.0,4.4,15.0,03:10,8.9,971.1,24,964.2,5
2013-05-26,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.05,9.1,00:25,18.0,13:10,20.0,4.2,12.2,14:47,7.1,971.1,-2,966.8,24
2013-05-27,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.0,10.9,01:53,18.2,14:56,18.0,2.2,8.6,12:04,6.3,966.8,0,961.2,24
2013-05-28,0200E,"BARCELONA, FABRA",BARCELONA,408,14.0,0.05,9.3,23:36,18.7,10:19,6.0,2.2,9.7,15:42,6.5,962.5,-2,958.4,11
2013-05-29,0200E,"BARCELONA, FABRA",BARCELONA,408,13.0,0.0,8.1,04:56,18.0,15:07,26.0,5.8,16.1,13:39,11.4,963.0,23,959.1,14
2013-05-30,0200E,"BARCELONA, FABRA",BARCELONA,408,13.4,0.0,8.1,05:04,18.6,15:46,32.0,3.9,14.2,22:46,10.1,963.9,-2,962.5,-2
2013-05-31,0200E,"BARCELONA, FABRA",BARCELONA,408,15.2,0.0,10.2,-2,20.3,12:50,31.0,2.5,13.3,09:06,6.2,966.2,23,962.3,5
2013-06-01,0200E,"BARCELONA, FABRA",BARCELONA,408,19.7,0.0,13.5,03:32,25.9,14:48,33.0,5.8,15.3,06:08,10.0,969.4,23,964.9,-2
2013-06-02,0200E,"BARCELONA, FABRA",BARCELONA,408,17.4,0.0,12.2,04:49,22.6,10:18,32.0,4.7,13.3,03:49,12.4,969.9,22,968.2,4
2013-06-03,0200E,"BARCELONA, FABRA",BARCELONA,408,17.5,0.0,13.5,05:00,21.5,11:00,33.0,3.3,8.6,05:38,12.5,969.9,22,968.5,-2
2013-06-04,0200E,"BARCELONA, FABRA",BARCELONA,408,17.2,0.0,13.4,22:27,21.0,-2,21.0,5.3,12.5,15:33,13.0,969.5,0,966.8,-2
2013-06-05,0200E,"BARCELONA, FABRA",BARCELONA,408,18.0,0.0,13.5,04:44,22.6,12:43,19.0,2.8,8.9,14:37,12.5,968.8,-2,966.7,4
2013-06-06,0200E,"BARCELONA, FABRA",BARCELONA,408,19.4,0.0,15.0,23:20,23.9,12:09,17.0,1.9,6.1,10:53,12.7,969.9,22,967.9,3
2013-06-07,0200E,"BARCELONA, FABRA",BARCELONA,408,18.9,0.6,14.9,00:31,22.9,13:34,26.0,3.6,8.6,01:49,8.7,969.9,12,967.3,24
2013-06-08,0200E,"BARCELONA, FABRA",BARCELONA,408,14.8,16.3,10.5,08:48,19.2,14:57,31.0,4.2,15.0,08:33,8.3,967.3,-2,964.0,-2
2013-06-09,0200E,"BARCELONA, FABRA",BARCELONA,408,16.0,1.5,12.5,23:57,19.5,10:14,25.0,3.9,12.2,12:30,8.2,964.4,0,961.1,18
2013-06-10,0200E,"BARCELONA, FABRA",BARCELONA,408,17.5,0.0,12.1,01:39,22.9,13:52,20.0,3.1,8.1,14:35,13.2,968.9,-2,964.1,0
2013-06-11,0200E,"BARCELONA, FABRA",BARCELONA,408,19.4,0.0,14.6,00:13,24.3,12:16,16.0,0.6,5.0,11:17,12.1,971.6,24,968.3,4
2013-06-12,0200E,"BARCELONA, FABRA",BARCELONA,408,20.2,0.0,16.3,04:19,24.2,13:06,20.0,3.1,9.7,14:53,13.7,973.0,11,971.2,3
2013-06-13,0200E,"BARCELONA, FABRA",BARCELONA,408,22.4,0.0,16.7,-2,28.0,12:49,20.0,3.9,10.6,13:42,11.8,971.7,-2,969.9,-2
2013-06-14,0200E,"BARCELONA, FABRA",BARCELONA,408,21.4,0.0,16.6,00:30,26.1,13:15,21.0,3.3,8.1,12:17,12.9,971.8,2,968.2,-2
2013-06-15,0200E,"BARCELONA, FABRA",BARCELONA,408,23.0,0.0,18.8,21:11,27.3,13:09,20.0,2.2,8.1,14:23,12.9,969.8,22,968.7,3
2013-06-16,0200E,"BARCELONA, FABRA",BARCELONA,408,23.6,0.0,18.5,23:04,28.7,10:47,22.0,2.8,6.7,12:56,12.8,969.7,0,966.0,24
2013-06-17,0200E,"BARCELONA, FABRA",BARCELONA,408,21.9,0.0,17.4,04:31,26.4,11:52,6.0,6.1,13.6,11:11,10.2,966.0,0,961.3,19
2013-06-18,0200E,"BARCELONA, FABRA",BARCELONA,408,20.7,0.5,18.0,-2,23.4,10:58,6.0,6.4,14.2,16:22,0.0,963.2,1,961.0,-2
2013-06-19,0200E,"BARCELONA, FABRA",BARCELONA,408,19.4,0.0,14.1,04:27,24.7,14:00,32.0,6.1,12.2,22:57,13.5,966.8,24,962.5,-2
2013-06-20,0200E,"BARCELONA, FABRA",BARCELONA,408,19.6,0.0,14.9,05:35,24.4,14:47,33.0,5.0,10.8,02:58,10.1,970.6,24,966.6,1
2013-06-21,0200E,"BARCELONA, FABRA",BARCELONA,408,20.0,0.0,15.4,-2,24.6,11:15,6.0,3.1,8.1,19:42,9.4,973.1,23,969.3,5
2013-06-22,0200E,"BARCELONA, FABRA",BARCELONA,408,19.9,0.0,15.2,04:14,24.6,13:58,21.0,5.6,8.9,14:39,10.6,972.9,11,971.4,17
2013-06-23,0200E,"BARCELONA, FABRA",BARCELONA,408,19.4,0.05,15.4,22:43,23.4,09:13,11.0,3.3,8.9,17:53,3.8,973.6,23,971.8,-2
2013-06-24,0200E,"BARCELONA, FABRA",BARCELONA,408,16.7,0.0,12.4,05:56,21.0,13:39,20.0,5.6,12.2,14:53,12.0,975.1,-2,972.9,3
2013-06-25,0200E,"BARCELONA, FABRA",BARCELONA,408,18.6,0.05,14.3,00:00,23.0,12:26,20.0,2.8,9.2,13:38,9.5,974.9,-2,973.8,-2
2013-06-26,0200E,"BARCELONA, FABRA",BARCELONA,408,20.2,0.1,15.3,01:08,25.0,14:24,16.0,2.8,7.8,14:22,7.8,975.8,23,974.0,4
2013-06-27,0200E,"BARCELONA, FABRA",BARCELONA,408,20.2,0.0,15.1,04:01,25.2,12:32,28.0,4.4,10.3,05:01,11.2,975.7,0,972.9,17
2013-06-28,0200E,"BARCELONA, FABRA",BARCELONA,408,20.5,0.0,16.2,03:04,24.8,12:30,21.0,3.9,11.9,13:04,9.1,975.7,24,972.9,16
2013-06-29,0200E,"BARCELONA, FABRA",BARCELONA,408,21.4,0.0,16.2,04:37,26.7,13:36,20.0,4.2,8.1,12:25,11.7,976.0,-2,974.2,19
2013-06-30,0200E,"BARCELONA, FABRA",BARCELONA,408,20.3,0.0,16.7,23:36,23.9,15:36,28.0,2.8,8.6,23:56,6.8,974.8,0,970.8,20
2013-07-01,0200E,"BARCELONA, FABRA",BARCELONA,408,22.2,0.0,17.2,00:00,27.3,11:30,30.0,2.2,9.7,02:15,13.3,971.4,0,969.5,-2
2013-07-02,0200E,"BARCELONA, FABRA",BARCELONA,408,21.6,0.0,16.9,23:44,26.4,11:09,14.0,1.9,6.7,15:10,10.5,970.5,0,969.0,3
2013-07-03,0200E,"BARCELONA, FABRA",BARCELONA,408,21.9,0.0,16.9,01:48,26.9,13:22,25.0,2.2,6.9,01:29,11.3,972.0,23,968.5,4
2013-07-04,0200E,"BARCELONA, FABRA",BARCELONA,408,21.6,0.0,17.8,05:01,25.4,09:25,25.0,2.8,8.9,01:40,6.4,974.1,24,971.3,4
2013-07-05,0200E,"BARCELONA, FABRA",BARCELONA,408,24.0,0.0,19.8,00:00,28.3,13:24,19.0,3.1,7.2,12:39,12.9,975.5,-2,974.0,-2
2013-07-06,0200E,"BARCELONA, FABRA",BARCELONA,408,26.0,0.0,21.7,19:45,30.2,14:44,30.0,2.5,6.9,23:58,13.4,975.3,-2,973.8,-2
2013-07-07,0200E,"BARCELONA, FABRA",BARCELONA,408,27.6,0.0,23.2,19:40,31.9,13:46,30.0,1.9,7.5,23:08,12.9,974.4,-2,973.2,-2
2013-07-08,0200E,"BARCELONA, FABRA",BARCELONA,408,26.2,0.0,21.6,22:40,30.7,-2,31.0,1.7,8.1,01:12,10.1,974.0,11,972.9,17
2013-07-09,0200E,"BARCELONA, FABRA",BARCELONA,408,26.2,0.0,21.0,22:10,31.3,12:36,19.0,3.1,8.6,14:08,13.0,973.2,0,969.2,18
2013-07-10,0200E,"BARCELONA, FABRA",BARCELONA,408,25.8,0.05,20.8,23:25,30.8,11:30,28.0,3.6,10.8,22:52,11.4,969.7,0,965.1,20
2013-07-11,0200E,"BARCELONA, FABRA",BARCELONA,408,24.6,1.8,20.2,04:50,28.9,11:10,32.0,0.8,9.4,02:35,7.6,967.4,24,965.0,5
2013-07-12,0200E,"BARCELONA, FABRA",BARCELONA,408,26.2,0.0,20.7,00:40,31.8,12:35,30.0,2.8,8.6,01:06,13.2,969.8,22,966.8,-2
2013-07-13,0200E,"BARCELONA, FABRA",BARCELONA,408,26.0,0.0,20.8,01:31,31.2,12:01,34.0,5.6,11.9,23:58,9.5,970.7,23,968.8,-2
2013-07-14,0200E,"BARCELONA, FABRA",BARCELONA,408,26.0,0.0,21.0,03:27,31.0,-2,34.0,1.9,14.4,00:30,10.9,972.4,22,968.9,-2
2013-07-15,0200E,"BARCELONA, FABRA",BARCELONA,408,27.0,0.0,21.4,23:30,32.5,12:53,22.0,2.2,9.4,14:25,13.3,972.5,-2,971.1,-2
2013-07-16,0200E,"BARCELONA, FABRA",BARCELONA,408,27.5,0.0,21.6,22:20,33.4,12:44,20.0,4.7,10.8,15:05,12.7,973.1,23,971.2,17
2013-07-17,0200E,"BARCELONA, FABRA",BARCELONA,408,26.4,11.1,21.4,04:46,31.5,14:40,33.0,3.1,8.1,05:25,10.5,973.0,0,971.0,18
2013-07-18,0200E,"BARCELONA, FABRA",BARCELONA,408,23.8,0.0,17.3,01:35,30.3,11:47,21.0,5.0,15.0,01:04,8.7,973.2,1,970.5,-2
2013-07-19,0200E,"BARCELONA, FABRA",BARCELONA,408,25.5,0.2,20.5,-2,30.5,13:12,20.0,3.1,10.0,13:42,9.2,971.3,0,968.6,17
2013-07-20,0200E,"BARCELONA, FABRA",BARCELONA,408,25.3,0.0,20.2,05:34,30.4,12:20,30.0,2.8,11.9,21:44,10.9,969.1,24,967.7,-2
2013-07-21,0200E,"BARCELONA, FABRA",BARCELONA,408,24.9,0.0,20.0,03:12,29.8,12:52,30.0,1.7,9.4,21:54,12.1,970.8,22,968.5,-2
2013-07-22,0200E,"BARCELONA, FABRA",BARCELONA,408,26.5,0.0,21.4,03:32,31.6,13:25,19.0,2.5,7.2,13:57,12.9,970.3,0,968.1,19
2013-07-23,0200E,"BARCELONA, FABRA",BARCELONA,408,26.2,0.0,21.0,-2,31.4,13:22,21.0,3.6,13.1,15:57,11.1,968.6,19,966.8,15
2013-07-24,0200E,"BARCELONA, FABRA",BARCELONA,408,27.0,0.0,21.5,22:20,32.4,13:12,19.0,5.8,10.0,13:51,12.9,969.5,-2,968.4,0
2013-07-25,0200E,"BARCELONA, FABRA",BARCELONA,408,27.4,0.0,22.4,20:50,32.5,13:37,20.0,3.6,9.4,16:25,12.9,969.6,-2,968.1,24
2013-07-26,0200E,"BARCELONA, FABRA",BARCELONA,408,27.9,0.0,22.7,22:50,33.1,11:17,6.0,1.7,7.2,21:05,12.8,968.1,0,965.6,-2
2013-07-27,0200E,"BARCELONA, FABRA",BARCELONA,408,27.0,0.0,22.0,-2,31.9,12:21,6.0,3.6,9.4,00:05,10.3,965.6,0,962.2,19
2013-07-28,0200E,"BARCELONA, FABRA",BARCELONA,408,28.4,1.8,21.7,23:59,35.1,13:41,20.0,5.3,13.1,15:10,9.9,968.0,24,963.0,4
2013-07-29,0200E,"BARCELONA, FABRA",BARCELONA,408,24.4,0.0,18.0,00:56,30.7,13:30,27.0,5.0,16.9,00:42,13.0,975.9,24,967.5,4
2013-07-30,0200E,"BARCELONA, FABRA",BARCELONA,408,24.6,0.0,19.2,01:06,30.0,14:49,21.0,4.7,12.2,13:22,12.4,976.4,-2,973.4,-2
2013-07-31,0200E,"BARCELONA, FABRA",BARCELONA,408,27.3,0.0,21.4,04:58,33.2,13:44,19.0,3.3,8.9,13:35,13.5,973.8,0,969.8,-2
2013-08-01,0200E,"BARCELONA, FABRA",BARCELONA,408,27.6,0.0,21.6,21:10,33.5,13:33,20.0,3.9,8.6,14:50,12.7,969.8,0,968.8,4
2013-08-02,0200E,"BARCELONA, FABRA",BARCELONA,408,27.2,0.0,21.0,04:59,33.4,13:59,21.0,3.6,9.7,10:29,12.3,970.5,11,968.8,4
2013-08-03,0200E,"BARCELONA, FABRA",BARCELONA,408,24.5,0.05,21.4,04:27,27.6,09:03,5.0,2.2,9.4,11:55,5.1,974.0,12,969.5,5
2013-08-04,0200E,"BARCELONA, FABRA",BARCELONA,408,26.4,0.0,21.4,05:09,31.3,-2,5.0,2.2,7.2,09:19,12.7,973.0,11,970.9,20
2013-08-05,0200E,"BARCELONA, FABRA",BARCELONA,408,27.4,0.0,22.1,-2,32.8,12:40,20.0,4.4,10.3,13:51,10.4,971.0,0,968.0,19
2013-08-06,0200E,"BARCELONA, FABRA",BARCELONA,408,26.6,0.0,21.8,-2,31.4,12:25,6.0,2.5,7.8,05:15,11.3,969.2,0,963.3,24
2013-08-07,0200E,"BARCELONA, FABRA",BARCELONA,408,24.8,0.5,19.2,23:59,30.3,13:42,35.0,1.7,12.2,23:51,2.2,965.2,24,962.0,5
2013-08-08,0200E,"BARCELONA, FABRA",BARCELONA,408,22.4,0.2,15.8,04:47,29.0,14:11,34.0,4.2,17.2,00:19,11.9,973.0,23,964.2,3
2013-08-09,0200E,"BARCELONA, FABRA",BARCELONA,408,24.0,0.0,17.4,05:49,30.5,13:24,21.0,5.3,10.6,15:34,13.3,973.6,11,971.3,19
2013-08-10,0200E,"BARCELONA, FABRA",BARCELONA,408,24.6,0.0,19.5,01:54,29.8,10:43,17.0,2.8,6.9,10:55,11.4,972.9,0,971.6,-2
2013-08-11,0200E,"BARCELONA, FABRA",BARCELONA,408,26.0,0.0,20.1,02:58,31.8,13:30,19.0,3.1,8.1,13:56,12.9,972.2,0,969.4,-2
2013-08-12,0200E,"BARCELONA, FABRA",BARCELONA,408,28.2,0.0,23.2,00:00,33.2,11:57,21.0,3.6,10.8,14:51,12.4,970.1,-2,968.3,17
2013-08-13,0200E,"BARCELONA, FABRA",BARCELONA,408,27.4,0.0,22.0,23:10,32.8,12:23,34.0,1.4,10.6,00:03,10.5,970.4,20,968.1,-2
2013-08-14,0200E,"BARCELONA, FABRA",BARCELONA,408,25.4,0.0,21.0,-2,29.8,13:10,20.0,5.8,14.2,12:23,12.5,970.8,-2,969.5,-2
2013-08-15,0200E,"BARCELONA, FABRA",BARCELONA,408,24.9,0.0,19.5,05:15,30.3,13:05,14.0,2.2,8.1,14:30,12.5,971.7,24,970.5,-2
2013-08-16,0200E,"BARCELONA, FABRA",BARCELONA,408,24.6,0.0,20.0,05:32,29.2,11:22,35.0,4.2,11.7,22:18,9.9,971.7,0,969.2,16
2013-08-17,0200E,"BARCELONA, FABRA",BARCELONA,408,25.2,0.0,20.0,21:35,30.3,13:31,21.0,2.5,8.9,18:27,9.1,972.0,22,969.3,2
2013-08-18,0200E,"BARCELONA, FABRA",BARCELONA,408,25.0,0.0,19.5,02:50,30.4,12:14,24.0,5.3,10.8,13:30,12.2,970.8,-2,969.4,14
2013-08-19,0200E,"BARCELONA, FABRA",BARCELONA,408,27.0,0.0,21.2,03:35,32.8,13:23,27.0,3.9,9.4,04:36,10.7,973.4,24,970.0,-2
2013-08-20,0200E,"BARCELONA, FABRA",BARCELONA,408,26.0,0.0,19.8,07:00,32.2,-2,20.0,4.7,10.3,14:13,10.6,974.3,11,972.7,17
2013-08-21,0200E,"BARCELONA, FABRA",BARCELONA,408,25.0,0.0,20.3,04:24,29.7,10:33,17.0,3.3,9.4,12:41,9.5,973.4,0,970.2,18
2013-08-22,0200E,"BARCELONA, FABRA",BARCELONA,408,24.7,0.0,20.1,05:13,29.3,14:12,19.0,5.0,11.9,13:01,9.2,971.0,0,967.9,15
2013-08-23,0200E,"BARCELONA, FABRA",BARCELONA,408,25.4,0.0,20.6,-2,30.3,14:26,16.0,2.5,8.1,14:19,10.2,969.3,12,967.5,17
2013-08-24,0200E,"BARCELONA, FABRA",BARCELONA,408,24.6,2.3,19.4,20:55,29.8,13:07,23.0,3.1,8.6,14:53,9.0,968.3,-2,967.0,4
2013-08-25,0200E,"BARCELONA, FABRA",BARCELONA,408,21.8,0.05,15.4,05:48,28.3,13:46,29.0,5.0,11.9,03:50,6.1,967.9,0,964.4,19
2013-08-26,0200E,"BARCELONA, FABRA",BARCELONA,408,18.2,1.7,16.5,23:40,19.8,13:24,5.0,3.9,7.8,07:43,0.1,965.7,12,964.2,6
2013-08-27,0200E,"BARCELONA, FABRA",BARCELONA,408,22.2,0.0,16.6,00:11,27.8,13:27,20.0,4.4,13.3,15:19,11.0,968.5,23,965.4,4
2013-08-28,0200E,"BARCELONA, FABRA",BARCELONA,408,22.0,0.3,17.9,22:00,26.2,14:35,21.0,2.8,11.9,15:24,4.5,969.9,22,967.8,4
2013-08-29,0200E,"BARCELONA, FABRA",BARCELONA,408,22.8,0.05,18.0,06:29,27.5,13:15,20.0,3.9,7.5,14:08,4.9,971.9,21,969.7,-2
2013-08-30,0200E,"BARCELONA, FABRA",BARCELONA,408,25.4,0.0,19.4,-2,31.4,13:33,20.0,2.5,10.0,15:02,8.7,972.4,-2,970.0,4
2013-08-31,0200E,"BARCELONA, FABRA",BARCELONA,408,24.6,0.0,19.1,04:17,30.2,11:53,18.0,4.2,11.4,13:47,11.2,973.9,23,972.0,-2
2013-09-01,0200E,"BARCELONA, FABRA",BARCELONA,408,24.2,0.0,18.4,06:37,30.1,14:07,32.0,4.7,10.8,06:37,12.1,974.9,23,972.5,4
2013-09-02,0200E,"BARCELONA, FABRA",BARCELONA,408,25.0,0.0,19.7,-2,30.2,13:37,28.0,3.1,6.9,00:21,7.5,975.6,22,973.2,5
2013-09-03,0200E,"BARCELONA, FABRA",BARCELONA,408,23.8,0.0,18.1,-2,29.6,11:48,30.0,2.5,7.8,06:22,12.1,975.8,10,974.1,-2
2013-09-04,0200E,"BARCELONA, FABRA",BARCELONA,408,23.3,0.0,17.6,04:42,29.0,14:49,15.0,2.5,6.1,11:07,11.7,974.5,0,971.0,24
2013-09-05,0200E,"BARCELONA, FABRA",BARCELONA,408,25.2,0.0,19.3,01:46,31.1,12:31,21.0,2.2,7.5,14:34,12.3,971.0,0,966.3,24
2013-09-06,0200E,"BARCELONA, FABRA",BARCELONA,408,24.0,0.05,18.8,05:11,29.3,14:05,22.0,5.6,11.4,14:43,10.4,967.2,23,965.4,5
2013-09-07,0200E,"BARCELONA, FABRA",BARCELONA,408,21.8,17.6,16.8,16:15,26.8,11:55,25.0,3.9,13.3,15:28,0.7,969.4,24,967.1,0
2013-09-08,0200E,"BARCELONA, FABRA",BARCELONA,408,20.6,1.3,16.8,-2,24.3,12:15,6.0,0.8,7.5,18:34,1.7,974.6,24,969.1,-2
2013-09-09,0200E,"BARCELONA, FABRA",BARCELONA,408,20.2,0.0,16.6,06:15,23.7,14:33,30.0,4.2,7.5,06:15,7.8,974.8,-2,973.7,-2
2013-09-10,0200E,"BARCELONA, FABRA",BARCELONA,408,22.2,0.9,16.7,06:09,27.8,13:08,5.0,3.3,9.2,23:28,8.4,973.8,0,969.8,17
2013-09-11,0200E,"BARCELONA, FABRA",BARCELONA,408,16.0,2.3,12.7,10:26,19.2,15:49,33.0,3.3,9.2,10:26,1.5,972.3,23,970.2,-2
2013-09-12,0200E,"BARCELONA, FABRA",BARCELONA,408,18.6,0.0,14.6,06:47,22.7,13:38,33.0,3.1,7.8,07:17,6.6,973.4,24,971.1,-2
2013-09-13,0200E,"BARCELONA, FABRA",BARCELONA,408,20.8,0.0,16.2,05:49,25.4,15:09,21.0,4.4,8.6,15:25,9.3,974.6,11,972.9,-2
2013-09-14,0200E,"BARCELONA, FABRA",BARCELONA,408,22.6,0.05,17.2,05:24,27.9,11:33,20.0,6.7,14.2,14:18,9.1,974.0,0,968.0,-2
2013-09-15,0200E,"BARCELONA, FABRA",BARCELONA,408,18.0,0.5,16.4,23:59,19.6,-2,7.0,3.1,10.8,07:15,0.0,968.7,22,966.1,6
2013-09-16,0200E,"BARCELONA, FABRA",BARCELONA,408,22.1,0.0,15.8,04:43,28.4,13:37,21.0,4.2,9.7,14:46,9.8,968.5,0,962.8,-2
